AdoptID,Date,CityID,ShelterIntake,Adoptions,City,State
524,2025-06-18,2,0,0,Mumbai,Maharashtra
525,2025-06-19,2,0,0,Mumbai,Maharashtra
526,2025-06-20,2,0,0,Mumbai,Maharashtra
527,2025-06-21,2,0,0,Mumbai,Maharashtra
528,2025-06-22,2,0,0,Mumbai,Maharashtra
529,2025-06-23,2,0,0,Mumbai,Maharashtra
530,2025-06-24,2,0,0,Mumbai,Maharashtra
531,2025-06-25,2,0,0,Mumbai,Maharashtra
532,2025-06-26,2,0,0,Mumbai,Maharashtra
533,2025-06-27,2,0,0,Mumbai,Maharashtra
534,2025-06-28,2,0,0,Mumbai,Maharashtra
535,2025-06-29,2,0,0,Mumbai,Maharashtra
536,2025-06-30,2,0,0,Mumbai,Maharashtra
537,2025-07-01,2,0,0,Mumbai,Maharashtra
538,2025-07-02,2,0,0,Mumbai,Maharashtra
539,2025-07-03,2,0,0,Mumbai,Maharashtra
540,2025-07-04,2,0,0,Mumbai,Maharashtra
541,2025-07-05,2,0,0,Mumbai,Maharashtra
542,2025-07-06,2,0,0,Mumbai,Maharashtra
543,2025-07-07,2,0,0,Mumbai,Maharashtra
544,2025-07-08,2,0,0,Mumbai,Maharashtra
545,2025-07-09,2,0,0,Mumbai,Maharashtra
546,2025-07-10,2,0,0,Mumbai,Maharashtra
547,2025-07-11,2,0,0,Mumbai,Maharashtra
548,2025-07-12,2,0,0,Mumbai,Maharashtra
549,2025-07-13,2,0,0,Mumbai,Maharashtra
550,2025-07-14,2,0,0,Mumbai,Maharashtra
551,2025-07-15,2,0,0,Mumbai,Maharashtra
552,2025-07-16,2,0,0,Mumbai,Maharashtra
553,2025-07-17,2,0,0,Mumbai,Maharashtra
554,2025-07-18,2,0,0,Mumbai,Maharashtra
555,2025-07-19,2,0,0,Mumbai,Maharashtra
556,2025-07-20,2,0,0,Mumbai,Maharashtra
557,2025-07-21,2,0,0,Mumbai,Maharashtra
558,2025-07-22,2,0,0,Mumbai,Maharashtra
559,2025-07-23,2,0,0,Mumbai,Maharashtra
560,2025-07-24,2,0,0,Mumbai,Maharashtra
561,2025-07-25,2,0,0,Mumbai,Maharashtra
562,2025-07-26,2,0,0,Mumbai,Maharashtra
563,2025-07-27,2,0,0,Mumbai,Maharashtra
564,2025-07-28,2,0,0,Mumbai,Maharashtra
565,2025-07-29,2,0,0,Mumbai,Maharashtra
566,2025-07-30,2,0,0,Mumbai,Maharashtra
567,2025-07-31,2,0,0,Mumbai,Maharashtra
568,2025-08-01,2,0,0,Mumbai,Maharashtra
569,2025-08-02,2,0,0,Mumbai,Maharashtra
570,2025-08-03,2,0,0,Mumbai,Maharashtra
571,2025-08-04,2,0,0,Mumbai,Maharashtra
572,2025-08-05,2,0,0,Mumbai,Maharashtra
573,2025-08-06,2,0,0,Mumbai,Maharashtra
574,2025-08-07,2,0,0,Mumbai,Maharashtra
575,2025-08-08,2,0,0,Mumbai,Maharashtra
576,2025-08-09,2,0,0,Mumbai,Maharashtra
577,2025-08-11,2,0,0,Mumbai,Maharashtra
578,2025-08-12,2,0,0,Mumbai,Maharashtra
579,2025-08-13,2,0,0,Mumbai,Maharashtra
580,2025-08-14,2,0,0,Mumbai,Maharashtra
581,2025-08-15,2,0,0,Mumbai,Maharashtra
582,2025-08-16,2,0,0,Mumbai,Maharashtra
583,2025-08-17,2,0,0,Mumbai,Maharashtra
584,2025-08-18,2,0,0,Mumbai,Maharashtra
585,2025-08-19,2,0,0,Mumbai,Maharashtra
586,2025-08-20,2,0,0,Mumbai,Maharashtra
587,2025-08-21,2,0,0,Mumbai,Maharashtra
588,2025-08-22,2,0,0,Mumbai,Maharashtra
589,2025-08-23,2,0,0,Mumbai,Maharashtra
590,2025-08-24,2,0,0,Mumbai,Maharashtra
591,2025-08-25,2,0,0,Mumbai,Maharashtra
592,2025-08-26,2,0,0,Mumbai,Maharashtra
593,2025-08-27,2,0,0,Mumbai,Maharashtra
594,2025-08-28,2,0,0,Mumbai,Maharashtra
595,2025-08-29,2,0,0,Mumbai,Maharashtra
596,2025-08-30,2,0,0,Mumbai,Maharashtra
597,2025-08-31,2,0,0,Mumbai,Maharashtra
598,2025-09-01,2,0,0,Mumbai,Maharashtra
599,2025-09-02,2,0,0,Mumbai,Maharashtra
600,2025-09-03,2,0,0,Mumbai,Maharashtra
601,2025-09-04,2,0,0,Mumbai,Maharashtra
602,2025-09-05,2,0,0,Mumbai,Maharashtra
603,2025-09-07,2,0,0,Mumbai,Maharashtra
604,2025-09-08,2,0,0,Mumbai,Maharashtra
605,2025-09-09,2,0,0,Mumbai,Maharashtra
606,2025-09-10,2,0,0,Mumbai,Maharashtra
607,2025-09-11,2,0,0,Mumbai,Maharashtra
608,2025-09-12,2,0,0,Mumbai,Maharashtra
609,2025-09-13,2,0,0,Mumbai,Maharashtra
610,2025-09-14,2,0,0,Mumbai,Maharashtra
611,2025-09-15,2,0,0,Mumbai,Maharashtra
612,2025-09-16,2,0,0,Mumbai,Maharashtra
613,2025-09-18,2,0,0,Mumbai,Maharashtra
614,2025-09-19,2,0,0,Mumbai,Maharashtra
615,2025-09-20,2,0,0,Mumbai,Maharashtra
616,2025-09-21,2,0,0,Mumbai,Maharashtra
617,2025-09-22,2,0,0,Mumbai,Maharashtra
618,2025-09-24,2,0,0,Mumbai,Maharashtra
619,2025-09-26,2,0,0,Mumbai,Maharashtra
620,2025-09-27,2,0,0,Mumbai,Maharashtra
621,2025-09-28,2,0,0,Mumbai,Maharashtra
622,2025-09-29,2,0,0,Mumbai,Maharashtra
623,2025-09-30,2,0,0,Mumbai,Maharashtra
624,2025-10-01,2,0,0,Mumbai,Maharashtra
625,2025-10-02,2,0,0,Mumbai,Maharashtra
626,2025-10-03,2,0,0,Mumbai,Maharashtra
627,2025-10-04,2,0,0,Mumbai,Maharashtra
628,2025-10-05,2,0,0,Mumbai,Maharashtra
629,2025-10-06,2,0,0,Mumbai,Maharashtra
630,2025-10-07,2,0,0,Mumbai,Maharashtra
631,2025-10-08,2,0,0,Mumbai,Maharashtra
632,2025-10-09,2,0,0,Mumbai,Maharashtra
633,2025-10-10,2,0,0,Mumbai,Maharashtra
634,2025-10-11,2,0,0,Mumbai,Maharashtra
635,2025-10-12,2,0,0,Mumbai,Maharashtra
636,2025-10-13,2,0,0,Mumbai,Maharashtra
637,2025-10-14,2,0,0,Mumbai,Maharashtra
638,2025-10-15,2,0,0,Mumbai,Maharashtra
639,2025-10-16,2,0,0,Mumbai,Maharashtra
640,2025-10-17,2,0,0,Mumbai,Maharashtra
641,2025-10-18,2,0,0,Mumbai,Maharashtra
642,2025-10-19,2,0,0,Mumbai,Maharashtra
643,2025-10-20,2,0,0,Mumbai,Maharashtra
644,2025-10-21,2,0,0,Mumbai,Maharashtra
645,2025-10-22,2,0,0,Mumbai,Maharashtra
646,2025-10-23,2,0,0,Mumbai,Maharashtra
647,2025-10-24,2,0,0,Mumbai,Maharashtra
648,2025-10-25,2,0,0,Mumbai,Maharashtra
649,2025-10-26,2,0,0,Mumbai,Maharashtra
650,2025-10-27,2,0,0,Mumbai,Maharashtra
651,2025-10-28,2,0,0,Mumbai,Maharashtra
652,2025-10-29,2,0,0,Mumbai,Maharashtra
653,2025-10-30,2,0,0,Mumbai,Maharashtra
654,2025-10-31,2,0,0,Mumbai,Maharashtra
655,2025-11-01,2,0,0,Mumbai,Maharashtra
656,2025-11-02,2,0,0,Mumbai,Maharashtra
657,2025-11-03,2,0,0,Mumbai,Maharashtra
658,2025-11-04,2,0,0,Mumbai,Maharashtra
659,2025-11-05,2,0,0,Mumbai,Maharashtra
660,2025-11-06,2,0,0,Mumbai,Maharashtra
661,2025-11-07,2,0,0,Mumbai,Maharashtra
662,2025-11-08,2,0,0,Mumbai,Maharashtra
663,2025-11-09,2,0,0,Mumbai,Maharashtra
664,2025-11-10,2,0,0,Mumbai,Maharashtra
665,2025-11-11,2,0,0,Mumbai,Maharashtra
666,2025-11-12,2,0,0,Mumbai,Maharashtra
667,2025-11-13,2,0,0,Mumbai,Maharashtra
668,2025-11-14,2,0,0,Mumbai,Maharashtra
669,2025-11-15,2,0,0,Mumbai,Maharashtra
670,2025-11-16,2,0,0,Mumbai,Maharashtra
671,2025-11-17,2,0,0,Mumbai,Maharashtra
672,2025-11-18,2,0,0,Mumbai,Maharashtra
673,2025-11-19,2,0,0,Mumbai,Maharashtra
674,2025-11-20,2,0,0,Mumbai,Maharashtra
675,2025-11-22,2,0,0,Mumbai,Maharashtra
676,2025-11-23,2,0,0,Mumbai,Maharashtra
677,2025-11-25,2,0,0,Mumbai,Maharashtra
678,2025-11-26,2,0,0,Mumbai,Maharashtra
679,2025-11-27,2,0,0,Mumbai,Maharashtra
680,2025-11-28,2,1,1,Mumbai,Maharashtra
681,2025-11-30,2,0,0,Mumbai,Maharashtra
682,2025-12-01,2,0,0,Mumbai,Maharashtra
683,2025-12-02,2,0,0,Mumbai,Maharashtra
684,2025-12-03,2,0,0,Mumbai,Maharashtra
685,2025-12-04,2,0,0,Mumbai,Maharashtra
686,2025-12-05,2,0,0,Mumbai,Maharashtra
687,2025-12-06,2,0,0,Mumbai,Maharashtra
688,2025-12-07,2,0,0,Mumbai,Maharashtra
689,2025-12-08,2,0,0,Mumbai,Maharashtra
690,2025-12-09,2,0,0,Mumbai,Maharashtra
691,2025-12-10,2,0,0,Mumbai,Maharashtra
692,2025-12-11,2,0,0,Mumbai,Maharashtra
693,2025-12-12,2,0,0,Mumbai,Maharashtra
694,2025-12-13,2,0,0,Mumbai,Maharashtra
695,2025-12-14,2,0,0,Mumbai,Maharashtra
696,2025-12-15,2,0,0,Mumbai,Maharashtra
697,2025-12-16,2,0,0,Mumbai,Maharashtra
698,2025-12-17,2,0,0,Mumbai,Maharashtra
699,2025-12-18,2,0,0,Mumbai,Maharashtra
700,2025-12-19,2,0,0,Mumbai,Maharashtra
701,2025-12-20,2,0,0,Mumbai,Maharashtra
702,2025-12-21,2,0,0,Mumbai,Maharashtra
703,2025-12-22,2,0,0,Mumbai,Maharashtra
704,2025-12-23,2,0,0,Mumbai,Maharashtra
705,2025-12-24,2,0,0,Mumbai,Maharashtra
706,2025-12-25,2,0,0,Mumbai,Maharashtra
707,2025-12-26,2,0,0,Mumbai,Maharashtra
708,2025-12-27,2,0,0,Mumbai,Maharashtra
709,2025-12-28,2,0,0,Mumbai,Maharashtra
710,2025-12-29,2,0,0,Mumbai,Maharashtra
711,2025-12-30,2,0,0,Mumbai,Maharashtra
712,2025-12-31,2,0,0,Mumbai,Maharashtra
713,2025-01-01,3,1,1,Pune,Maharashtra
714,2025-01-02,3,0,0,Pune,Maharashtra
715,2025-01-03,3,1,1,Pune,Maharashtra
716,2025-01-04,3,1,1,Pune,Maharashtra
717,2025-01-05,3,0,0,Pune,Maharashtra
718,2025-01-06,3,0,0,Pune,Maharashtra
719,2025-01-07,3,1,1,Pune,Maharashtra
720,2025-01-08,3,1,1,Pune,Maharashtra
721,2025-01-09,3,1,1,Pune,Maharashtra
722,2025-01-10,3,0,0,Pune,Maharashtra
723,2025-01-11,3,1,1,Pune,Maharashtra
724,2025-01-12,3,0,0,Pune,Maharashtra
725,2025-01-13,3,0,0,Pune,Maharashtra
726,2025-01-14,3,0,0,Pune,Maharashtra
727,2025-01-15,3,0,0,Pune,Maharashtra
728,2025-01-16,3,1,1,Pune,Maharashtra
729,2025-01-17,3,1,1,Pune,Maharashtra
730,2025-01-18,3,0,0,Pune,Maharashtra
731,2025-01-19,3,1,1,Pune,Maharashtra
732,2025-01-20,3,0,0,Pune,Maharashtra
733,2025-01-21,3,1,0,Pune,Maharashtra
734,2025-01-22,3,0,0,Pune,Maharashtra
735,2025-01-23,3,0,0,Pune,Maharashtra
736,2025-01-24,3,0,0,Pune,Maharashtra
737,2025-01-25,3,1,1,Pune,Maharashtra
738,2025-01-26,3,1,1,Pune,Maharashtra
739,2025-01-27,3,1,1,Pune,Maharashtra
740,2025-01-28,3,1,1,Pune,Maharashtra
741,2025-01-29,3,1,1,Pune,Maharashtra
742,2025-01-30,3,1,1,Pune,Maharashtra
743,2025-01-31,3,0,0,Pune,Maharashtra
744,2025-02-01,3,0,0,Pune,Maharashtra
745,2025-02-02,3,0,0,Pune,Maharashtra
746,2025-02-03,3,0,0,Pune,Maharashtra
747,2025-02-04,3,0,0,Pune,Maharashtra
748,2025-02-05,3,1,1,Pune,Maharashtra
749,2025-02-06,3,0,0,Pune,Maharashtra
750,2025-02-07,3,0,0,Pune,Maharashtra
751,2025-02-08,3,1,1,Pune,Maharashtra
752,2025-02-09,3,0,0,Pune,Maharashtra
753,2025-02-10,3,0,0,Pune,Maharashtra
754,2025-02-11,3,0,0,Pune,Maharashtra
755,2025-02-12,3,1,1,Pune,Maharashtra
756,2025-02-13,3,1,1,Pune,Maharashtra
757,2025-02-14,3,0,0,Pune,Maharashtra
758,2025-02-15,3,1,1,Pune,Maharashtra
759,2025-02-16,3,0,0,Pune,Maharashtra
760,2025-02-17,3,1,1,Pune,Maharashtra
761,2025-02-18,3,0,0,Pune,Maharashtra
762,2025-02-19,3,0,0,Pune,Maharashtra
763,2025-02-20,3,0,0,Pune,Maharashtra
764,2025-02-21,3,0,0,Pune,Maharashtra
765,2025-02-22,3,1,1,Pune,Maharashtra
766,2025-02-23,3,1,1,Pune,Maharashtra
767,2025-02-24,3,0,0,Pune,Maharashtra
768,2025-02-25,3,0,0,Pune,Maharashtra
769,2025-02-26,3,0,0,Pune,Maharashtra
770,2025-02-27,3,0,0,Pune,Maharashtra
771,2025-02-28,3,0,0,Pune,Maharashtra
772,2025-03-01,3,0,0,Pune,Maharashtra
773,2025-03-02,3,1,1,Pune,Maharashtra
774,2025-03-03,3,0,0,Pune,Maharashtra
775,2025-03-04,3,1,1,Pune,Maharashtra
776,2025-03-05,3,0,0,Pune,Maharashtra
777,2025-03-06,3,0,0,Pune,Maharashtra
778,2025-03-07,3,1,1,Pune,Maharashtra
779,2025-03-08,3,0,0,Pune,Maharashtra
780,2025-03-09,3,0,0,Pune,Maharashtra
781,2025-03-10,3,0,0,Pune,Maharashtra
782,2025-03-11,3,0,0,Pune,Maharashtra
783,2025-03-12,3,1,1,Pune,Maharashtra
784,2025-03-13,3,0,0,Pune,Maharashtra
785,2025-03-14,3,0,0,Pune,Maharashtra
786,2025-03-15,3,1,1,Pune,Maharashtra
787,2025-03-16,3,1,1,Pune,Maharashtra
788,2025-03-17,3,0,0,Pune,Maharashtra
789,2025-03-18,3,0,0,Pune,Maharashtra
790,2025-03-19,3,1,1,Pune,Maharashtra
791,2025-03-20,3,0,0,Pune,Maharashtra
792,2025-03-21,3,0,0,Pune,Maharashtra
793,2025-03-22,3,1,1,Pune,Maharashtra
794,2025-03-23,3,1,1,Pune,Maharashtra
795,2025-03-24,3,0,0,Pune,Maharashtra
796,2025-03-25,3,1,1,Pune,Maharashtra
797,2025-03-26,3,0,0,Pune,Maharashtra
798,2025-03-27,3,1,1,Pune,Maharashtra
799,2025-03-28,3,1,1,Pune,Maharashtra
800,2025-03-29,3,0,0,Pune,Maharashtra
801,2025-03-30,3,1,1,Pune,Maharashtra
802,2025-03-31,3,0,0,Pune,Maharashtra
803,2025-04-01,3,0,0,Pune,Maharashtra
804,2025-04-02,3,1,1,Pune,Maharashtra
805,2025-04-03,3,0,0,Pune,Maharashtra
806,2025-04-04,3,0,0,Pune,Maharashtra
807,2025-04-05,3,1,1,Pune,Maharashtra
808,2025-04-06,3,1,1,Pune,Maharashtra
809,2025-04-07,3,1,1,Pune,Maharashtra
810,2025-04-08,3,0,0,Pune,Maharashtra
811,2025-04-09,3,1,1,Pune,Maharashtra
812,2025-04-10,3,0,0,Pune,Maharashtra
813,2025-04-11,3,0,0,Pune,Maharashtra
814,2025-04-12,3,1,1,Pune,Maharashtra
815,2025-04-13,3,1,1,Pune,Maharashtra
816,2025-04-14,3,1,1,Pune,Maharashtra
817,2025-04-15,3,1,1,Pune,Maharashtra
818,2025-04-16,3,1,1,Pune,Maharashtra
819,2025-04-17,3,1,1,Pune,Maharashtra
820,2025-04-18,3,1,1,Pune,Maharashtra
821,2025-04-19,3,0,0,Pune,Maharashtra
822,2025-04-20,3,1,1,Pune,Maharashtra
823,2025-04-21,3,0,0,Pune,Maharashtra
824,2025-04-22,3,1,1,Pune,Maharashtra
825,2025-04-23,3,1,1,Pune,Maharashtra
826,2025-04-24,3,1,1,Pune,Maharashtra
827,2025-04-25,3,0,0,Pune,Maharashtra
828,2025-04-26,3,1,1,Pune,Maharashtra
829,2025-04-27,3,0,0,Pune,Maharashtra
830,2025-04-28,3,1,1,Pune,Maharashtra
831,2025-04-29,3,1,1,Pune,Maharashtra
832,2025-04-30,3,1,1,Pune,Maharashtra
833,2025-05-01,3,1,1,Pune,Maharashtra
834,2025-05-02,3,0,0,Pune,Maharashtra
835,2025-05-03,3,1,1,Pune,Maharashtra
836,2025-05-04,3,0,0,Pune,Maharashtra
837,2025-05-05,3,0,0,Pune,Maharashtra
838,2025-05-06,3,0,0,Pune,Maharashtra
839,2025-05-07,3,0,0,Pune,Maharashtra
840,2025-05-08,3,0,0,Pune,Maharashtra
841,2025-05-09,3,0,0,Pune,Maharashtra
842,2025-05-10,3,0,0,Pune,Maharashtra
843,2025-05-11,3,1,1,Pune,Maharashtra
844,2025-05-12,3,1,1,Pune,Maharashtra
845,2025-05-13,3,1,1,Pune,Maharashtra
846,2025-05-14,3,1,1,Pune,Maharashtra
847,2025-05-15,3,0,0,Pune,Maharashtra
848,2025-05-16,3,0,0,Pune,Maharashtra
849,2025-05-17,3,1,1,Pune,Maharashtra
850,2025-05-18,3,1,1,Pune,Maharashtra
851,2025-05-19,3,1,1,Pune,Maharashtra
852,2025-05-20,3,0,0,Pune,Maharashtra
853,2025-05-21,3,0,0,Pune,Maharashtra
854,2025-05-22,3,1,1,Pune,Maharashtra
855,2025-05-23,3,0,0,Pune,Maharashtra
856,2025-05-24,3,0,0,Pune,Maharashtra
857,2025-05-25,3,1,1,Pune,Maharashtra
858,2025-05-26,3,1,1,Pune,Maharashtra
859,2025-05-27,3,1,1,Pune,Maharashtra
860,2025-05-28,3,1,1,Pune,Maharashtra
861,2025-05-29,3,0,0,Pune,Maharashtra
862,2025-05-30,3,0,0,Pune,Maharashtra
863,2025-05-31,3,0,0,Pune,Maharashtra
864,2025-06-01,3,1,1,Pune,Maharashtra
865,2025-06-02,3,1,1,Pune,Maharashtra
866,2025-06-03,3,1,1,Pune,Maharashtra
867,2025-06-04,3,0,0,Pune,Maharashtra
868,2025-06-05,3,1,1,Pune,Maharashtra
869,2025-06-06,3,1,1,Pune,Maharashtra
870,2025-06-07,3,1,1,Pune,Maharashtra
871,2025-06-08,3,1,1,Pune,Maharashtra
872,2025-06-09,3,1,1,Pune,Maharashtra
873,2025-06-10,3,1,1,Pune,Maharashtra
874,2025-06-11,3,1,1,Pune,Maharashtra
875,2025-06-12,3,1,1,Pune,Maharashtra
876,2025-06-13,3,1,1,Pune,Maharashtra
877,2025-06-14,3,0,0,Pune,Maharashtra
878,2025-06-15,3,0,0,Pune,Maharashtra
879,2025-06-16,3,1,1,Pune,Maharashtra
880,2025-06-17,3,1,1,Pune,Maharashtra
881,2025-06-18,3,1,1,Pune,Maharashtra
882,2025-06-19,3,1,1,Pune,Maharashtra
883,2025-06-20,3,1,1,Pune,Maharashtra
884,2025-06-21,3,1,1,Pune,Maharashtra
885,2025-06-22,3,0,0,Pune,Maharashtra
886,2025-06-23,3,1,1,Pune,Maharashtra
887,2025-06-24,3,0,0,Pune,Maharashtra
888,2025-06-25,3,1,1,Pune,Maharashtra
889,2025-06-26,3,0,0,Pune,Maharashtra
890,2025-06-27,3,1,1,Pune,Maharashtra
891,2025-06-28,3,1,1,Pune,Maharashtra
892,2025-06-29,3,1,1,Pune,Maharashtra
893,2025-06-30,3,1,1,Pune,Maharashtra
894,2025-07-01,3,0,0,Pune,Maharashtra
895,2025-07-02,3,1,1,Pune,Maharashtra
896,2025-07-03,3,1,1,Pune,Maharashtra
897,2025-07-04,3,0,0,Pune,Maharashtra
898,2025-07-05,3,0,0,Pune,Maharashtra
899,2025-07-06,3,1,1,Pune,Maharashtra
900,2025-07-07,3,0,0,Pune,Maharashtra
901,2025-07-08,3,1,1,Pune,Maharashtra
902,2025-07-09,3,1,1,Pune,Maharashtra
903,2025-07-10,3,1,1,Pune,Maharashtra
904,2025-07-11,3,0,0,Pune,Maharashtra
905,2025-07-12,3,1,0,Pune,Maharashtra
906,2025-07-13,3,0,0,Pune,Maharashtra
907,2025-07-14,3,0,0,Pune,Maharashtra
908,2025-07-15,3,1,1,Pune,Maharashtra
909,2025-07-16,3,0,0,Pune,Maharashtra
910,2025-07-17,3,0,0,Pune,Maharashtra
911,2025-07-18,3,1,1,Pune,Maharashtra
912,2025-07-19,3,1,1,Pune,Maharashtra
913,2025-07-20,3,1,1,Pune,Maharashtra
914,2025-07-21,3,1,1,Pune,Maharashtra
915,2025-07-22,3,0,0,Pune,Maharashtra
916,2025-07-23,3,1,1,Pune,Maharashtra
917,2025-07-24,3,1,1,Pune,Maharashtra
918,2025-07-25,3,1,0,Pune,Maharashtra
919,2025-07-26,3,1,1,Pune,Maharashtra
920,2025-07-27,3,0,0,Pune,Maharashtra
921,2025-07-28,3,0,0,Pune,Maharashtra
922,2025-07-29,3,0,0,Pune,Maharashtra
923,2025-07-30,3,0,0,Pune,Maharashtra
924,2025-07-31,3,1,1,Pune,Maharashtra
925,2025-08-01,3,0,0,Pune,Maharashtra
926,2025-08-02,3,1,1,Pune,Maharashtra
927,2025-08-03,3,0,0,Pune,Maharashtra
928,2025-08-04,3,0,0,Pune,Maharashtra
929,2025-08-05,3,0,0,Pune,Maharashtra
930,2025-08-06,3,0,0,Pune,Maharashtra
931,2025-08-07,3,0,0,Pune,Maharashtra
932,2025-08-08,3,1,1,Pune,Maharashtra
933,2025-08-09,3,0,0,Pune,Maharashtra
934,2025-08-10,3,0,0,Pune,Maharashtra
935,2025-08-11,3,0,0,Pune,Maharashtra
936,2025-08-12,3,0,0,Pune,Maharashtra
937,2025-08-13,3,0,0,Pune,Maharashtra
938,2025-08-14,3,1,1,Pune,Maharashtra
939,2025-08-15,3,1,1,Pune,Maharashtra
940,2025-08-16,3,0,0,Pune,Maharashtra
941,2025-08-17,3,1,1,Pune,Maharashtra
942,2025-08-18,3,1,1,Pune,Maharashtra
943,2025-08-19,3,0,0,Pune,Maharashtra
944,2025-08-20,3,0,0,Pune,Maharashtra
945,2025-08-21,3,0,0,Pune,Maharashtra
946,2025-08-22,3,1,1,Pune,Maharashtra
947,2025-08-23,3,0,0,Pune,Maharashtra
948,2025-08-24,3,1,1,Pune,Maharashtra
949,2025-08-25,3,0,0,Pune,Maharashtra
950,2025-08-26,3,0,0,Pune,Maharashtra
951,2025-08-27,3,0,0,Pune,Maharashtra
952,2025-08-28,3,1,1,Pune,Maharashtra
953,2025-08-29,3,1,1,Pune,Maharashtra
954,2025-08-30,3,0,0,Pune,Maharashtra
955,2025-08-31,3,0,0,Pune,Maharashtra
956,2025-09-01,3,1,1,Pune,Maharashtra
957,2025-09-02,3,0,0,Pune,Maharashtra
958,2025-09-03,3,0,0,Pune,Maharashtra
959,2025-09-04,3,0,0,Pune,Maharashtra
960,2025-09-05,3,1,1,Pune,Maharashtra
961,2025-09-06,3,0,0,Pune,Maharashtra
962,2025-09-07,3,1,1,Pune,Maharashtra
963,2025-09-08,3,0,0,Pune,Maharashtra
964,2025-09-09,3,1,1,Pune,Maharashtra
965,2025-09-10,3,0,0,Pune,Maharashtra
966,2025-09-11,3,0,0,Pune,Maharashtra
967,2025-09-12,3,1,1,Pune,Maharashtra
968,2025-09-13,3,1,1,Pune,Maharashtra
969,2025-09-14,3,1,1,Pune,Maharashtra
970,2025-09-15,3,0,0,Pune,Maharashtra
971,2025-09-16,3,0,0,Pune,Maharashtra
972,2025-09-17,3,0,0,Pune,Maharashtra
973,2025-09-18,3,0,0,Pune,Maharashtra
974,2025-09-19,3,1,1,Pune,Maharashtra
975,2025-09-20,3,1,1,Pune,Maharashtra
976,2025-09-21,3,0,0,Pune,Maharashtra
977,2025-09-22,3,0,0,Pune,Maharashtra
978,2025-09-23,3,0,0,Pune,Maharashtra
979,2025-09-24,3,0,0,Pune,Maharashtra
980,2025-09-25,3,1,1,Pune,Maharashtra
981,2025-09-26,3,1,1,Pune,Maharashtra
982,2025-09-27,3,0,0,Pune,Maharashtra
983,2025-09-28,3,0,0,Pune,Maharashtra
984,2025-09-29,3,0,0,Pune,Maharashtra
985,2025-09-30,3,1,1,Pune,Maharashtra
986,2025-10-01,3,1,1,Pune,Maharashtra
987,2025-10-02,3,0,0,Pune,Maharashtra
988,2025-10-03,3,1,1,Pune,Maharashtra
989,2025-10-04,3,1,1,Pune,Maharashtra
990,2025-10-05,3,1,1,Pune,Maharashtra
991,2025-10-06,3,0,0,Pune,Maharashtra
992,2025-10-07,3,1,1,Pune,Maharashtra
993,2025-10-08,3,1,1,Pune,Maharashtra
994,2025-10-09,3,1,1,Pune,Maharashtra
995,2025-10-10,3,1,1,Pune,Maharashtra
996,2025-10-11,3,1,1,Pune,Maharashtra
997,2025-10-12,3,0,0,Pune,Maharashtra
998,2025-10-13,3,0,0,Pune,Maharashtra
999,2025-10-14,3,1,1,Pune,Maharashtra
1000,2025-10-15,3,1,1,Pune,Maharashtra
1001,2025-10-16,3,1,1,Pune,Maharashtra
1002,2025-10-17,3,1,1,Pune,Maharashtra
1003,2025-10-18,3,1,1,Pune,Maharashtra
1004,2025-10-19,3,0,0,Pune,Maharashtra
1005,2025-10-20,3,1,1,Pune,Maharashtra
1006,2025-10-21,3,1,1,Pune,Maharashtra
1007,2025-10-22,3,1,1,Pune,Maharashtra
1008,2025-10-23,3,0,0,Pune,Maharashtra
1009,2025-10-24,3,0,0,Pune,Maharashtra
1010,2025-10-25,3,1,1,Pune,Maharashtra
1011,2025-10-26,3,1,1,Pune,Maharashtra
1012,2025-10-27,3,0,0,Pune,Maharashtra
1013,2025-10-28,3,1,1,Pune,Maharashtra
1014,2025-10-29,3,1,1,Pune,Maharashtra
1015,2025-10-30,3,1,1,Pune,Maharashtra
1016,2025-10-31,3,1,1,Pune,Maharashtra
1017,2025-11-01,3,1,1,Pune,Maharashtra
1018,2025-11-02,3,1,1,Pune,Maharashtra
1019,2025-11-03,3,1,1,Pune,Maharashtra
1020,2025-11-04,3,1,1,Pune,Maharashtra
1021,2025-11-05,3,1,1,Pune,Maharashtra
1022,2025-11-06,3,1,1,Pune,Maharashtra
1023,2025-11-07,3,1,1,Pune,Maharashtra
1024,2025-11-08,3,0,0,Pune,Maharashtra
1025,2025-11-09,3,1,1,Pune,Maharashtra
1026,2025-11-10,3,1,1,Pune,Maharashtra
1027,2025-11-11,3,0,0,Pune,Maharashtra
1028,2025-11-12,3,1,1,Pune,Maharashtra
1029,2025-11-13,3,0,0,Pune,Maharashtra
1030,2025-11-14,3,1,1,Pune,Maharashtra
1031,2025-11-15,3,1,1,Pune,Maharashtra
1032,2025-11-16,3,1,1,Pune,Maharashtra
1033,2025-11-17,3,1,1,Pune,Maharashtra
1034,2025-11-18,3,0,0,Pune,Maharashtra
1035,2025-11-19,3,1,1,Pune,Maharashtra
1036,2025-11-20,3,0,0,Pune,Maharashtra
1037,2025-11-21,3,0,0,Pune,Maharashtra
1038,2025-11-22,3,0,0,Pune,Maharashtra
1039,2025-11-23,3,1,1,Pune,Maharashtra
1040,2025-11-24,3,1,1,Pune,Maharashtra
1041,2025-11-25,3,1,1,Pune,Maharashtra
1042,2025-11-26,3,0,0,Pune,Maharashtra
1043,2025-11-27,3,1,1,Pune,Maharashtra
1044,2025-11-28,3,0,0,Pune,Maharashtra
